,Acc X__sum_values,Acc X__median,Acc X__mean,Acc X__length,Acc X__standard_deviation,Acc X__variance,Acc X__root_mean_square,Acc X__maximum,Acc X__absolute_maximum,Acc X__minimum,Acc Y__sum_values,Acc Y__median,Acc Y__mean,Acc Y__length,Acc Y__standard_deviation,Acc Y__variance,Acc Y__root_mean_square,Acc Y__maximum,Acc Y__absolute_maximum,Acc Y__minimum,Acc Z__sum_values,Acc Z__median,Acc Z__mean,Acc Z__length,Acc Z__standard_deviation,Acc Z__variance,Acc Z__root_mean_square,Acc Z__maximum,Acc Z__absolute_maximum,Acc Z__minimum,Gyro X__sum_values,Gyro X__median,Gyro X__mean,Gyro X__length,Gyro X__standard_deviation,Gyro X__variance,Gyro X__root_mean_square,Gyro X__maximum,Gyro X__absolute_maximum,Gyro X__minimum,Gyro Y__sum_values,Gyro Y__median,Gyro Y__mean,Gyro Y__length,Gyro Y__standard_deviation,Gyro Y__variance,Gyro Y__root_mean_square,Gyro Y__maximum,Gyro Y__absolute_maximum,Gyro Y__minimum,Gyro Z__sum_values,Gyro Z__median,Gyro Z__mean,Gyro Z__length,Gyro Z__standard_deviation,Gyro Z__variance,Gyro Z__root_mean_square,Gyro Z__maximum,Gyro Z__absolute_maximum,Gyro Z__minimum
2637,-21355.0,-11.0,-10.682841420710355,1999.0,17.206989887277075,296.08050098085556,20.253483695426336,102.0,298.0,-298.0,-497572.0,-253.0,-248.9104552276138,1999.0,58.01644111338271,3365.9074394626036,255.58231973491544,-51.0,1141.0,-1141.0,85033.0,22.0,42.53776888444222,1999.0,48.61754088665474,2363.665281865545,64.59974507327227,287.0,287.0,-254.0,15373.0,-15.0,7.6903451725862935,1999.0,362.73408258552917,131576.01466916548,362.815595141718,2092.0,2092.0,-2002.0,127185.0,67.0,63.62431215607804,1999.0,68.53610747794714,4697.198028228721,93.51604742268988,591.0,591.0,-237.0,-9850.0,-4.0,-4.927463731865933,1999.0,73.90347151975945,5461.723102671896,74.06755701048031,499.0,860.0,-860.0
2638,-19772.0,-9.0,-9.890945472736368,1999.0,18.988269806689974,360.5543902516541,21.409932101627465,179.0,188.0,-188.0,-503623.0,-255.0,-251.93746873436717,1999.0,55.86486403198843,3120.8830333125547,258.05691462464785,-56.0,784.0,-784.0,21015.0,6.0,10.512756378189094,1999.0,56.351055296886095,3175.4414330727145,57.32328915667584,176.0,184.0,-184.0,-30892.0,-10.0,-15.453726863431715,1999.0,445.1051359239527,198118.5820258804,445.37332621055106,1944.0,2985.0,-2985.0,142246.0,66.0,71.15857928964482,1999.0,104.31924375440677,10882.504617491337,126.27766241110106,838.0,838.0,-380.0,-6157.0,-3.0,-3.080040020010005,1999.0,81.3380140713119,6615.872533064933,81.39630937327438,396.0,881.0,-881.0
2639,-18555.0,-9.0,-9.282141070535268,1999.0,14.216627323818447,202.11249246434124,16.978534545644948,91.0,178.0,-178.0,-493961.0,-252.0,-247.104052026013,1999.0,51.55089646215981,2657.494926052321,252.42406274705044,-40.0,663.0,-663.0,83816.0,19.0,41.92896448224112,1999.0,53.0905006296493,2818.601257106792,67.6508634066102,122.0,136.0,-136.0,-17057.0,-8.0,-8.532766383191596,1999.0,395.0829660678114,156090.55007693943,395.17509812624775,2067.0,2067.0,-1787.0,139803.0,71.0,69.93646823411706,1999.0,56.637517335400794,3207.808369917825,89.9939884602271,527.0,527.0,-308.0,-3939.0,-2.0,-1.9704852426213106,1999.0,78.93777432523905,6231.17221542237,78.96236462716752,405.0,839.0,-839.0
2640,-15365.0,-8.0,-7.686343171585793,1999.0,17.08798315098585,291.9991681683763,18.73710328518685,106.0,256.0,-256.0,-494875.0,-252.0,-247.56128064032015,1999.0,54.97172970804473,3021.8910670943274,253.59116455304527,-32.0,906.0,-906.0,78813.0,18.0,39.42621310655328,1999.0,52.89623274805188,2798.011438936076,65.97300750200365,195.0,195.0,-126.0,-17392.0,-15.0,-8.700350175087543,1999.0,387.76285377826304,150360.0307702626,387.8604476656929,2026.0,2026.0,-1959.0,145034.0,69.0,72.55327663831916,1999.0,67.13702948733435,4507.380728383201,98.8501830010429,413.0,529.0,-529.0,-7068.0,-3.0,-3.535767883941971,1999.0,75.11748075019075,5642.635914255277,75.20064872582145,368.0,838.0,-838.0
2641,-23538.0,-10.0,-11.77488744372186,1999.0,12.492172623818046,156.05437686326903,17.16689695826208,40.0,151.0,-151.0,-491160.0,-252.0,-245.70285142571285,1999.0,25.7525016754627,663.1913425447091,247.0487452736213,-137.0,498.0,-498.0,51486.0,2.0,25.755877938969483,1999.0,62.666793421364446,3927.1269977159664,67.7531714838727,177.0,177.0,-83.0,-42493.0,-17.0,-21.25712856428214,1999.0,347.2621825504093,120591.0234296738,347.91218567976637,1097.0,1097.0,-1030.0,139143.0,74.0,69.60630315157579,1999.0,92.61194883395747,8576.973066823555,115.85340092225445,468.0,468.0,-316.0,-5454.0,-3.0,-2.7283641820910454,1999.0,60.568457301514464,3668.5380198853804,60.62987704915373,273.0,273.0,-230.0
2642,-13769.0,-5.0,-6.887943971985993,1999.0,12.827537666526476,164.5457225861555,14.55985902223554,52.0,188.0,-188.0,-491240.0,-247.0,-245.74287143571786,1999.0,30.35832228277597,921.627731824892,247.6109581446198,-51.0,623.0,-623.0,56131.0,0.0,28.079539769884942,1999.0,65.04332012847254,4230.633493334962,70.84556476607065,275.0,275.0,-159.0,-6434.0,-7.0,-3.2186093046523263,1999.0,368.7862828184699,136003.32239506446,368.80032787528876,2011.0,2011.0,-1391.0,130194.0,67.0,65.1295647823912,1999.0,99.34722772774927,9869.871657189275,118.79281066602039,674.0,674.0,-315.0,-1362.0,-3.0,-0.6813406703351675,1999.0,49.51583500216353,2451.8179159614824,49.520522423239186,224.0,224.0,-152.0
2643,-13353.0,-6.0,-6.67983991995998,1999.0,8.63300719222321,74.52881318097768,10.915542796273057,34.0,51.0,-51.0,-485972.0,-246.0,-243.10755377688844,1999.0,24.304594105154123,590.7132946162926,244.31945480865622,-176.0,364.0,-364.0,75907.0,19.0,37.97248624312156,1999.0,64.3612921820045,4142.375931337355,74.72807800834578,148.0,148.0,-80.0,-18070.0,-4.0,-9.03951975987994,1999.0,326.96697484652736,106907.40264028966,327.0919068974023,877.0,949.0,-949.0,128280.0,64.0,64.17208604302151,1999.0,55.43444678307589,3072.977890145673,84.79996767250934,310.0,310.0,-160.0,268.0,0.0,0.1340670335167584,1999.0,39.696182794845015,1575.7869284817493,39.696409188379064,150.0,150.0,-122.0
2644,-14333.0,-4.0,-7.1700850425212606,1999.0,12.594498649842789,158.62139624089184,14.492464102349157,30.0,174.0,-174.0,-487674.0,-248.0,-243.95897948974488,1999.0,30.03959898055458,902.3775069125358,245.8014670025187,-58.0,510.0,-510.0,72866.0,13.0,36.451225612806404,1999.0,63.56961573952811,4041.09604527126,73.2788366033944,240.0,240.0,-81.0,-16064.0,-1.0,-8.036018009004502,1999.0,356.53501414518524,127117.21631150744,356.6255654001105,2086.0,2086.0,-1016.0,126305.0,66.0,63.18409204602301,1999.0,66.42189444071946,4411.868061094078,91.67386513491392,344.0,344.0,-267.0,5485.0,-1.0,2.743871935967984,1999.0,50.5679343973057,2557.115989210213,50.64232244290545,205.0,205.0,-191.0
2645,-16653.0,-7.0,-8.330665332666333,1999.0,11.416496104287136,130.33638329920336,14.13281175789489,36.0,104.0,-104.0,-489119.0,-248.0,-244.68184092046022,1999.0,26.668528842589353,711.2104306280203,246.1308873482835,-141.0,478.0,-478.0,69471.0,16.0,34.75287643821911,1999.0,62.25703116472037,3875.9379294449627,71.30007258183605,172.0,172.0,-92.0,-30445.0,1.0,-15.230115057528764,1999.0,352.39234562652587,124180.36525616485,352.7213087705794,1023.0,1219.0,-1219.0,134834.0,68.0,67.45072536268134,1999.0,71.39743864696257,5097.594245346785,98.22013336021617,401.0,401.0,-280.0,-3335.0,-3.0,-1.6683341670835419,1999.0,60.45557038662172,3654.8759907717736,60.47858571151307,317.0,317.0,-234.0
2646,-5939.0,-1.0,-2.9709854927463732,1999.0,12.999140256301228,168.97764740299115,13.334331711829451,127.0,127.0,-81.0,-498456.0,-254.0,-249.3526763381691,1999.0,54.21316920683128,2939.0677154485197,255.17802592005492,-37.0,838.0,-838.0,50384.0,15.0,25.204602301150576,1999.0,55.52909506762135,3083.4803990289292,60.98157407109211,197.0,229.0,-229.0,-23143.0,-8.0,-11.577288644322161,1999.0,419.3340296454147,175841.02841866153,419.493816439546,1670.0,1808.0,-1808.0,140164.0,64.0,70.11705852926464,1999.0,97.93634191497004,9591.527067685918,120.44886452134882,530.0,530.0,-421.0,-1041.0,-1.0,-0.5207603801900951,1999.0,72.325001881581,5230.905897170696,72.32687666797365,564.0,564.0,-450.0
2647,-12522.0,-4.0,-6.264132066033016,1999.0,18.05154282142344,325.85819823368405,19.107525972097676,94.0,169.0,-169.0,-489880.0,-253.0,-245.06253126563283,1999.0,59.25143000615922,3510.7319577747853,252.1237319018066,-8.0,719.0,-719.0,79859.0,16.0,39.94947473736868,1999.0,60.83725449296144,3701.171534241357,72.78139917611516,200.0,200.0,-169.0,-27393.0,-7.0,-13.703351675837919,1999.0,478.4128833834489,228878.8869872655,478.6090981525709,1612.0,2480.0,-2480.0,136177.0,67.0,68.12256128064033,1999.0,114.93517100091523,13210.093533009625,133.60679955916999,571.0,596.0,-596.0,-2727.0,-3.0,-1.3641820910455227,1999.0,83.7370430807705,7011.892383910815,83.74815446735734,693.0,693.0,-413.0
2648,-15850.0,-7.0,-7.9289644822411205,1999.0,18.108724953401833,327.92591943795816,19.768520359364263,185.0,304.0,-304.0,-495110.0,-253.0,-247.67883941970985,1999.0,74.36412386973427,5530.022918913182,258.60168293189355,76.0,1221.0,-1221.0,60855.0,13.0,30.44272136068034,1999.0,63.94703439098329,4089.2232074016,70.82360123042052,392.0,392.0,-376.0,-22978.0,-6.0,-11.494747373686844,1999.0,498.8859322872722,248887.17343414074,499.018338992993,1965.0,2688.0,-2688.0,131244.0,64.0,65.65482741370685,1999.0,94.65839118096301,8960.211020968214,115.19881676341926,673.0,673.0,-215.0,1212.0,-1.0,0.6063031515757878,1999.0,84.12820786138933,7077.55535796913,84.13039261456433,541.0,541.0,-510.0
2649,-12572.0,-5.0,-6.289144572286143,1999.0,17.32883670386919,300.28858150936395,18.434801896426233,90.0,261.0,-261.0,-494220.0,-251.0,-247.2336168084042,1999.0,71.67974569881622,5137.985943446962,257.4149320136884,55.0,1154.0,-1154.0,83434.0,40.0,41.73786893446724,1999.0,57.319918948084165,3285.573108214938,70.90573186566586,305.0,351.0,-351.0,-9597.0,-17.0,-4.800900450225113,1999.0,460.57762239639453,212131.74625231576,460.60264317245156,1912.0,2090.0,-2090.0,138829.0,69.0,69.44922461230615,1999.0,91.67750367723436,8404.76468048932,115.0128665834387,494.0,550.0,-550.0,-7664.0,-5.0,-3.8339169584792394,1999.0,81.15820819605314,6586.654757593906,81.24871492422768,717.0,717.0,-703.0
2650,-29647.0,-12.0,-14.830915457728864,1999.0,56.17189747324928,3155.282065745229,58.096799559524186,290.0,312.0,-312.0,-514023.0,-246.0,-257.1400700350175,1999.0,81.43953332988588,6632.397588989593,269.72840637686517,102.0,757.0,-757.0,-5574.0,6.0,-2.7883941970985493,1999.0,69.78138337770139,4869.441466105739,69.83707187664838,582.0,777.0,-777.0,-22134.0,-38.0,-11.072536268134067,1999.0,362.31712365021565,131273.69809016565,362.4862744292186,2917.0,2917.0,-2114.0,155979.0,117.0,78.02851425712856,1999.0,470.098276833988,220992.38988228483,476.5299979219144,1908.0,1908.0,-1802.0,11745.0,24.0,5.87543771885943,1999.0,396.31341278408973,157064.3211525723,396.3569627507009,1470.0,1470.0,-1441.0
2651,-21421.0,-10.0,-10.715857928964482,1999.0,56.57548671023587,3200.785696500076,57.58137986931042,584.0,584.0,-242.0,-514429.0,-244.0,-257.3431715857929,1999.0,93.42523979022481,8728.275429861003,273.7768861531153,251.0,826.0,-826.0,378.0,7.0,0.1890945472736368,1999.0,78.87138016058032,6220.694608434782,78.87160683783861,370.0,846.0,-846.0,-13725.0,-33.0,-6.865932966483242,1999.0,455.11098321018005,207126.0070385368,455.1627709666477,4963.0,4963.0,-3606.0,99388.0,19.0,49.718859429714854,1999.0,441.3086999865759,194753.36868384166,444.1005895817224,2480.0,2480.0,-1276.0,-3245.0,0.0,-1.623311655827914,1999.0,360.4088816300416,129894.56195781734,360.41253737703033,1265.0,1322.0,-1322.0
2652,-31549.0,-12.0,-15.782391195597798,1999.0,61.66364709268686,3802.4053727714286,63.6513098421573,595.0,595.0,-325.0,-511941.0,-245.0,-256.0985492746373,1999.0,93.40457162203784,8724.413999896396,272.60022182762475,151.0,817.0,-817.0,20978.0,17.0,10.494247123561781,1999.0,64.80130744548511,4199.209446644283,65.64555330968479,608.0,624.0,-624.0,-19815.0,-41.0,-9.912456228114056,1999.0,402.143400414788,161719.31449716853,402.26554822112575,3103.0,3103.0,-2596.0,144198.0,66.0,72.13506753376689,1999.0,493.5398469791077,243581.58055616106,498.7835688194451,2399.0,2399.0,-2344.0,21872.0,50.0,10.941470735367684,1999.0,391.4143580349039,153205.19967587595,391.56725534412203,1463.0,1463.0,-1114.0
2653,-33679.0,-12.0,-16.84792396198099,1999.0,57.92261561032782,3355.029399141792,60.323145980382066,389.0,389.0,-373.0,-511829.0,-245.0,-256.04252126063034,1999.0,78.96688278724817,6235.768577134991,267.943167986488,95.0,763.0,-763.0,21644.0,18.0,10.827413706853427,1999.0,58.84310481574379,3462.5109843566106,59.83096081407993,352.0,380.0,-380.0,-12056.0,-47.0,-6.031015507753877,1999.0,412.7662086581511,170375.9430100243,412.81026653667305,2635.0,4331.0,-4331.0,113161.0,79.0,56.6088044022011,1999.0,485.0623988807267,235285.5308079252,488.35446915511267,1908.0,1908.0,-1383.0,7637.0,11.0,3.8204102051025512,1999.0,379.45284225233905,143984.4594933785,379.4720741075867,2191.0,2191.0,-1459.0
2654,-31204.0,-15.0,-15.609804902451225,1999.0,63.45879240167193,4027.0183330784953,65.35047315950425,432.0,432.0,-379.0,-513953.0,-243.0,-257.10505252626314,1999.0,100.76763382901522,10154.116027498492,276.1469247738077,71.0,1204.0,-1204.0,10786.0,9.0,5.3956978489244625,1999.0,62.583818744824875,3916.7343686850936,62.81598462144792,424.0,827.0,-827.0,-17885.0,-36.0,-8.946973486743373,1999.0,477.08842982672724,227613.369874532,477.17231500696323,5057.0,5099.0,-5099.0,153963.0,79.0,77.0200100050025,1999.0,488.7372828684473,238864.1316656327,494.76884866248747,2216.0,3159.0,-3159.0,28595.0,57.0,14.304652326163081,1999.0,401.98047948415336,161588.30588630983,402.2349176345612,2543.0,2543.0,-1325.0
2655,-18082.0,-12.0,-9.04552276138069,1999.0,25.493379236711842,649.9123849068105,27.050579789229413,254.0,254.0,-254.0,-510811.0,-255.0,-255.53326663331666,1999.0,138.7356463158037,19247.579558663776,290.76593664829016,161.0,1441.0,-1441.0,-31087.0,-4.0,-15.55127563781891,1999.0,60.628897224944794,3675.8631787129184,62.59157573249245,832.0,884.0,-884.0,-45480.0,-18.0,-22.75137568784392,1999.0,381.9462346717773,145882.92617994838,382.62324978448163,3651.0,4630.0,-4630.0,124009.0,50.0,62.035517758879436,1999.0,273.440377521589,74769.64005914914,280.38909665456214,3408.0,3408.0,-2577.0,-2855.0,1.0,-1.4282141070535268,1999.0,141.37484977334688,19986.848148436402,141.38206372794247,1220.0,1600.0,-1600.0
2656,-22962.0,-13.0,-11.486743371685844,1999.0,43.9090389464433,1928.003701200275,45.386660754975615,588.0,588.0,-298.0,-509474.0,-253.0,-254.86443221610804,1999.0,149.96454518642656,22489.364812971773,295.7114194984883,237.0,1482.0,-1482.0,14208.0,16.0,7.1075537768884445,1999.0,61.49129635755658,3781.1795277328506,61.90070151802976,679.0,679.0,-616.0,-20830.0,-22.0,-10.420210105052526,1999.0,433.0182096594833,187504.76989670424,433.1435682026661,3296.0,3296.0,-2868.0,140460.0,71.0,70.26513256628314,1999.0,356.7918187694897,127300.40194084035,363.644869062383,1998.0,1998.0,-1428.0,3258.0,0.0,1.629814907453727,1999.0,159.49747569755675,25439.444753892705,159.5058025606757,1699.0,1699.0,-903.0
2657,-26250.0,-15.0,-13.131565782891446,1999.0,34.31119100255129,1177.2578280135565,36.738206923092505,294.0,322.0,-322.0,-511623.0,-254.0,-255.93946973486743,1999.0,160.70729372074712,25826.834255046484,302.21159213903695,279.0,1297.0,-1297.0,14348.0,18.0,7.177588794397199,1999.0,65.89430178317956,4342.05900749274,66.28406134504884,714.0,714.0,-620.0,-31400.0,-23.0,-15.707853926963482,1999.0,503.1941791041395,253204.38188428883,503.4392898446442,4273.0,4273.0,-3333.0,108197.0,73.0,54.1255627813907,1999.0,283.98887756946135,80649.68258316252,289.10077677094677,1809.0,1809.0,-1547.0,7881.0,-5.0,3.942471235617809,1999.0,136.4411055354504,18616.175279735915,136.49805258383574,1172.0,1172.0,-742.0
2658,-24465.0,-13.0,-12.238619309654828,1999.0,22.928049132299805,525.6954370131539,25.989983447855636,138.0,197.0,-197.0,-508558.0,-253.0,-254.40620310155077,1999.0,132.42788472926577,17537.144653867705,286.8094503854697,144.0,1257.0,-1257.0,39758.0,25.0,19.88894447223612,1999.0,56.66222707258188,3210.6079768248305,60.05146200588727,860.0,860.0,-551.0,-21163.0,-24.0,-10.586793396698349,1999.0,361.152946923057,130431.45107120844,361.30808358744594,3763.0,3763.0,-3100.0,129142.0,71.0,64.60330165082541,1999.0,219.5827030775648,48216.56349084998,228.88894703553845,1044.0,1044.0,-962.0,-354.0,-2.0,-0.17708854427213608,1999.0,116.45403138595367,13561.541426040683,116.45416603279247,871.0,871.0,-635.0
2659,-22634.0,-13.0,-11.322661330665333,1999.0,28.492566660417058,811.8263548983097,30.659892604300712,256.0,289.0,-289.0,-509553.0,-253.0,-254.903951975988,1999.0,127.47827318589205,16250.710134456926,285.0030436108248,148.0,1048.0,-1048.0,31330.0,20.0,15.672836418209105,1999.0,44.59233404562462,1988.4762556365724,47.2664157412905,584.0,584.0,-384.0,-25048.0,-16.0,-12.530265132566283,1999.0,317.37708182147065,100728.21206551249,317.6243372441805,2223.0,2232.0,-2232.0,155587.0,63.0,77.83241620810405,1999.0,287.91121176961167,82892.86586264618,298.2461246612229,1395.0,1395.0,-1316.0,8164.0,1.0,4.0840420210105055,1999.0,128.6803063840609,16558.621251095785,128.74509951965226,727.0,1124.0,-1124.0
2660,-85216.0,-60.0,-42.62931465732866,1999.0,114.84147091883638,13188.563442801942,122.49825268531579,2382.0,3165.0,-3165.0,-159788.0,44.0,-79.93396698349174,1999.0,177.222319466481,31407.75051707945,194.41499323559745,3350.0,3350.0,-486.0,-278021.0,-237.0,-139.08004002001002,1999.0,169.6932541294642,28795.800497046923,219.40614856702285,1338.0,3504.0,-3504.0,-286136.0,-12.0,-143.13956978489244,1999.0,479.48636541336987,229907.17461732368,500.39595427573926,2616.0,4007.0,-4007.0,27789.0,68.0,13.90145072536268,1999.0,466.71960789010245,217827.19238909098,466.92659243328677,11179.0,11179.0,-2240.0,55609.0,-4.0,27.8184092046023,1999.0,283.4463308150185,80341.8224524969,284.80815708678637,5191.0,5191.0,-725.0
2661,-199880.0,-142.0,-99.98999499749875,1999.0,100.85379836313608,10171.488644272109,142.01932172726336,1688.0,2386.0,-2386.0,-40739.0,42.0,-20.37968984492246,1999.0,153.10552262486476,23441.301058232973,154.45592515798222,3437.0,3437.0,-485.0,-344611.0,-208.0,-172.39169584792396,1999.0,125.6615994242492,15790.837569860469,213.33010656535,140.0,2284.0,-2284.0,-300531.0,-13.0,-150.34067033516757,1999.0,510.20683159602487,260311.0110072545,531.8959749463066,1554.0,4303.0,-4303.0,3901.0,64.0,1.9514757378689345,1999.0,519.1956097533634,269564.0811871669,519.1992771997303,6812.0,6812.0,-2877.0,26108.0,-3.0,13.060530265132567,1999.0,306.21256653813526,93766.13590587191,306.490967822346,6317.0,6317.0,-1070.0
2662,-189650.0,-141.0,-94.87243621810906,1999.0,90.49798991528574,8189.886178707161,131.11317757062534,1321.0,1765.0,-1765.0,-144826.0,21.0,-72.44922461230615,1999.0,188.2012517326225,35419.71115372594,201.66457621667303,3594.0,3594.0,-1023.0,-271975.0,-206.0,-136.05552776388194,1999.0,152.78233418503797,23342.441639028617,204.5813976737305,944.0,3418.0,-3418.0,-305694.0,-17.0,-152.92346173086543,1999.0,467.59656427125464,218646.54691828156,491.9676128222599,886.0,3437.0,-3437.0,17810.0,67.0,8.909454727363682,1999.0,489.15332237658254,239270.97279204888,489.23445419919864,7771.0,7771.0,-2275.0,-7286.0,1.0,-3.644822411205603,1999.0,261.5436721815022,68405.09245818507,261.56906772130816,3662.0,3662.0,-852.0
2663,77429.0,64.0,38.733866933466736,1999.0,73.65476712993386,5425.024720964786,83.21861071049126,1360.0,1360.0,-552.0,-164476.0,-17.0,-82.27913956978489,1999.0,147.40714213645296,21728.865552836447,168.815646079327,2098.0,2098.0,-496.0,-340104.0,-240.0,-170.13706853426714,1999.0,137.7211558911731,18967.116780000804,218.89207128042514,691.0,2068.0,-2068.0,-251241.0,-20.0,-125.68334167083542,1999.0,470.4342062912339,221308.34244886323,486.93392243959676,977.0,3465.0,-3465.0,228378.0,64.0,114.24612306153077,1999.0,464.1167456907175,215404.35363054211,477.971265104015,2121.0,8052.0,-8052.0,-78143.0,-5.0,-39.091045522761384,1999.0,331.13920834372465,109653.17530250868,333.4385777659377,2243.0,6175.0,-6175.0
2664,-11887.0,1.0,-5.946473236618309,1999.0,69.63647934772501,4849.239255946133,69.88991200380747,2533.0,2533.0,-285.0,-165247.0,-21.0,-82.6648324162081,1999.0,172.96793249529023,29917.90567169528,191.70649490847995,4070.0,4070.0,-1421.0,-361732.0,-251.0,-180.95647823911955,1999.0,164.82648601498917,27167.770492049425,244.77135761513105,530.0,3716.0,-3716.0,-269316.0,-16.0,-134.72536268134067,1999.0,522.1323215360761,272622.16119265236,539.2337939542283,1341.0,3630.0,-3630.0,193441.0,69.0,96.76888444222111,1999.0,291.69123144098097,85083.77449955592,307.32391949821914,1735.0,2556.0,-2556.0,1229.0,-3.0,0.6148074037018509,1999.0,218.27899248468805,47645.7185601305,218.27985832017148,1297.0,1297.0,-1042.0
2665,-98411.0,-73.0,-49.230115057528764,1999.0,94.24324362001119,8881.788968020779,106.32682256419731,215.0,1696.0,-1696.0,-255045.0,-45.0,-127.58629314657328,1999.0,123.99245741965352,15374.12949696459,177.91119047392135,126.0,1139.0,-1139.0,211775.0,224.0,105.94047023511756,1999.0,143.67046167796067,20641.20155875837,178.50653991491797,447.0,447.0,-160.0,-10183.0,-3.0,-5.094047023511756,1999.0,454.007395883964,206122.71551733845,454.0359730598625,3854.0,3854.0,-1878.0,-346476.0,62.0,-173.32466233116557,1999.0,772.6836921995761,597040.0881911692,791.8847938705362,1412.0,5484.0,-5484.0,163765.0,-1.0,81.92346173086543,1999.0,416.71115984599277,173648.1907401925,424.68770210845645,4448.0,4448.0,-707.0
2666,-45469.0,-28.0,-22.745872936468235,1999.0,97.14674568313792,9437.490196824278,99.77406943923974,263.0,1605.0,-1605.0,-285522.0,-117.0,-142.83241620810406,1999.0,127.4579977887422,16245.541200315014,191.43312231732543,262.0,1345.0,-1345.0,172403.0,9.0,86.24462231115558,1999.0,152.87515853431967,23370.81409689337,175.52478165343845,522.0,522.0,-216.0,61245.0,-8.0,30.637818909454726,1999.0,413.78856845028395,171220.9793801353,414.9212640100093,3847.0,3847.0,-1108.0,-383826.0,63.0,-192.00900450225112,1999.0,826.0582419106256,682372.2190284737,848.0799943628073,1087.0,4813.0,-4813.0,126270.0,-2.0,63.16658329164582,1999.0,431.9243198442505,186558.61807291838,436.5187685743407,3682.0,3682.0,-963.0
2667,-280443.0,-230.0,-140.29164582291145,1999.0,137.37261045162447,18871.234102293765,196.3491278055367,280.0,1296.0,-1296.0,-250499.0,-46.0,-125.31215607803902,1999.0,117.5696088015969,13822.612913760531,171.83058335083234,267.0,525.0,-525.0,49032.0,76.0,24.528264132066035,1999.0,79.01985918496106,6244.138145611075,82.73919196453076,157.0,274.0,-274.0,-40317.0,-17.0,-20.168584292146072,1999.0,349.8739830218083,122411.80399554457,350.4548127617795,2127.0,2127.0,-2032.0,-248610.0,50.0,-124.3671835917959,1999.0,592.360652655989,350891.1428150293,605.2754242240344,945.0,4310.0,-4310.0,150082.0,-2.0,75.07853926963482,1999.0,510.22805358780624,260332.6666680013,515.7222641372616,4276.0,4276.0,-1446.0
2668,-226365.0,-42.0,-113.2391195597799,1999.0,143.7613839603122,20667.335518184307,183.00391721725094,156.0,1243.0,-1243.0,-278258.0,-202.0,-139.19859929964983,1999.0,133.61639026673703,17853.339747912978,192.94970794198537,234.0,542.0,-542.0,-48227.0,-26.0,-24.125562781390695,1999.0,65.43634845955874,4281.915699720796,69.74208542364947,142.0,288.0,-288.0,-46071.0,-22.0,-23.047023511755878,1999.0,393.1585107780239,154573.61459719355,393.8334418125827,3042.0,3042.0,-2149.0,-151717.0,59.0,-75.89644822411205,1999.0,666.2794818665583,443928.3479563694,670.5882632505618,985.0,4421.0,-4421.0,179706.0,2.0,89.89794897448725,1999.0,525.6424798273965,276300.01659909496,533.2744676326764,4403.0,4403.0,-1160.0
2669,20967.0,15.0,10.488744372186092,1999.0,76.7094382545776,5884.337917332854,77.42319856372455,1471.0,1471.0,-348.0,-301492.0,-144.0,-150.8214107053527,1999.0,159.11258916196988,25316.81602982582,219.23483746197476,562.0,2798.0,-2798.0,139683.0,-11.0,69.87643821910956,1999.0,164.7997716093117,27158.9647224813,179.00190317611245,701.0,701.0,-238.0,83146.0,-23.0,41.59379689844923,1999.0,685.869085381957,470416.4022826822,687.129133586338,8511.0,8511.0,-1513.0,469325.0,71.0,234.7798899449725,1999.0,685.8932011016341,470449.4833174466,724.9628128669912,4331.0,4331.0,-820.0,105701.0,-4.0,52.87693846923462,1999.0,386.8779188910818,149674.52412549447,390.4747043630018,4337.0,4337.0,-528.0
2670,8198.0,4.0,4.1010505252626315,1999.0,67.93439728932967,4615.082335064481,68.05807042868052,988.0,988.0,-291.0,-270640.0,-52.0,-135.38769384692347,1999.0,155.30400489234694,24119.33393560212,206.0319431078356,497.0,2323.0,-2323.0,209495.0,232.0,104.79989994997499,1999.0,153.712802956964,23627.625792886436,186.03936363686907,545.0,545.0,-190.0,123813.0,-6.0,61.93746873436719,1999.0,806.1386235207701,649859.4803319619,808.5145208128192,8910.0,8910.0,-2410.0,506422.0,73.0,253.3376688344172,1999.0,655.6208117968793,429838.648861199,702.8645839076371,4036.0,4036.0,-1160.0,100536.0,-5.0,50.29314657328664,1999.0,329.73112139175026,108722.61241426114,333.5446192138366,3542.0,3542.0,-668.0
2671,18593.0,14.0,9.301150575287643,1999.0,83.36148944589557,6949.137922638158,83.87877755822585,1032.0,1032.0,-392.0,-273582.0,-68.0,-136.85942971485744,1999.0,129.09991922711322,16666.78914444716,188.14168237347928,228.0,1295.0,-1295.0,174381.0,61.0,87.23411705852926,1999.0,157.53738994671684,24818.029231223918,180.07726233537954,446.0,446.0,-199.0,90538.0,-20.0,45.291645822911455,1999.0,648.5849363769483,420662.41969509015,650.1644044981532,6123.0,6123.0,-2140.0,530539.0,73.0,265.40220110055026,1999.0,751.3116862794878,564469.2499401276,796.810879876238,4683.0,4683.0,-1332.0,101498.0,-3.0,50.7743871935968,1999.0,247.25242264650197,61133.76050456444,252.4119626710464,1559.0,1559.0,-749.0
